vdd	V(vce)	I(Rc)
Step Information: Vinput=0  (Run: 1/6)
4.919999999999940e+000	3.088025e+000	9.159873e-003
4.929999999999939e+000	3.097747e+000	9.161266e-003
4.939999999999939e+000	3.107469e+000	9.162658e-003
4.949999999999939e+000	3.117190e+000	9.164049e-003
4.959999999999939e+000	3.126912e+000	9.165442e-003
4.969999999999939e+000	3.136633e+000	9.166834e-003
4.979999999999938e+000	3.146355e+000	9.168225e-003
4.989999999999938e+000	3.156076e+000	9.169618e-003
4.999999999999938e+000	3.165798e+000	9.171010e-003
5.009999999999938e+000	3.175520e+000	9.172402e-003
5.019999999999937e+000	3.185241e+000	9.173794e-003
5.029999999999937e+000	3.194963e+000	9.175186e-003
5.039999999999937e+000	3.204684e+000	9.176578e-003
5.049999999999937e+000	3.214406e+000	9.177970e-003
5.059999999999937e+000	3.224128e+000	9.179362e-003
5.069999999999936e+000	3.233849e+000	9.180754e-003
5.079999999999936e+000	3.243571e+000	9.182147e-003
5.089999999999936e+000	3.253292e+000	9.183538e-003
5.099999999999936e+000	3.263014e+000	9.184930e-003
5.109999999999936e+000	3.272736e+000	9.186323e-003
5.119999999999935e+000	3.282457e+000	9.187715e-003
5.129999999999935e+000	3.292179e+000	9.189107e-003
5.139999999999935e+000	3.301900e+000	9.190499e-003
5.149999999999935e+000	3.311622e+000	9.191891e-003
5.159999999999934e+000	3.321343e+000	9.193283e-003
5.169999999999934e+000	3.331065e+000	9.194675e-003
5.179999999999934e+000	3.340787e+000	9.196067e-003
5.189999999999934e+000	3.350508e+000	9.197459e-003
5.199999999999934e+000	3.360230e+000	9.198851e-003
5.209999999999933e+000	3.369951e+000	9.200243e-003
5.219999999999933e+000	3.379673e+000	9.201636e-003
5.229999999999933e+000	3.389395e+000	9.203027e-003
5.239999999999933e+000	3.399116e+000	9.204419e-003
5.249999999999933e+000	3.408838e+000	9.205812e-003
5.259999999999932e+000	3.418559e+000	9.207203e-003
5.269999999999932e+000	3.428281e+000	9.208595e-003
5.279999999999932e+000	3.438003e+000	9.209988e-003
5.289999999999932e+000	3.447724e+000	9.211380e-003
5.299999999999931e+000	3.457446e+000	9.212771e-003
5.309999999999931e+000	3.467167e+000	9.214164e-003
5.319999999999931e+000	3.476889e+000	9.215556e-003
5.329999999999931e+000	3.486610e+000	9.216947e-003
5.339999999999931e+000	3.496332e+000	9.218340e-003
5.349999999999930e+000	3.506054e+000	9.219732e-003
5.359999999999930e+000	3.515775e+000	9.221124e-003
5.369999999999930e+000	3.525497e+000	9.222516e-003
5.379999999999930e+000	3.535218e+000	9.223908e-003
5.389999999999930e+000	3.544940e+000	9.225301e-003
5.399999999999929e+000	3.554662e+000	9.226692e-003
5.409999999999929e+000	3.564383e+000	9.228084e-003
5.419999999999929e+000	3.574105e+000	9.229477e-003
5.429999999999929e+000	3.583826e+000	9.230868e-003
5.439999999999928e+000	3.593548e+000	9.232260e-003
5.449999999999928e+000	3.603270e+000	9.233653e-003
5.459999999999928e+000	3.612991e+000	9.235044e-003
5.469999999999928e+000	3.622713e+000	9.236436e-003
5.479999999999928e+000	3.632434e+000	9.237829e-003
5.489999999999927e+000	3.642156e+000	9.239221e-003
5.499999999999927e+000	3.651877e+000	9.240612e-003
5.509999999999927e+000	3.661599e+000	9.242005e-003
5.519999999999927e+000	3.671321e+000	9.243397e-003
5.529999999999927e+000	3.681042e+000	9.244788e-003
5.539999999999926e+000	3.690764e+000	9.246181e-003
5.549999999999926e+000	3.700485e+000	9.247573e-003
5.559999999999926e+000	3.710207e+000	9.248964e-003
5.569999999999926e+000	3.719929e+000	9.250357e-003
5.579999999999926e+000	3.729650e+000	9.251749e-003
5.589999999999925e+000	3.739372e+000	9.253141e-003
5.599999999999925e+000	3.749093e+000	9.254533e-003
5.609999999999925e+000	3.758815e+000	9.255925e-003
5.619999999999925e+000	3.768537e+000	9.257318e-003
5.629999999999924e+000	3.778258e+000	9.258709e-003
5.639999999999924e+000	3.787980e+000	9.260101e-003
5.649999999999924e+000	3.797701e+000	9.261494e-003
5.659999999999924e+000	3.807423e+000	9.262885e-003
5.669999999999924e+000	3.817145e+000	9.264277e-003
5.679999999999923e+000	3.826866e+000	9.265670e-003
5.689999999999923e+000	3.836588e+000	9.267061e-003
5.699999999999923e+000	3.846309e+000	9.268453e-003
5.709999999999923e+000	3.856031e+000	9.269846e-003
5.719999999999923e+000	3.865752e+000	9.271237e-003
5.729999999999922e+000	3.875474e+000	9.272629e-003
5.739999999999922e+000	3.885196e+000	9.274022e-003
5.749999999999922e+000	3.894917e+000	9.275413e-003
5.759999999999922e+000	3.904639e+000	9.276805e-003
5.769999999999921e+000	3.914361e+000	9.278198e-003
5.779999999999921e+000	3.924082e+000	9.279589e-003
5.789999999999921e+000	3.933804e+000	9.280981e-003
5.799999999999921e+000	3.943525e+000	9.282374e-003
5.809999999999921e+000	3.953247e+000	9.283765e-003
5.819999999999920e+000	3.962968e+000	9.285158e-003
5.829999999999920e+000	3.972690e+000	9.286550e-003
5.839999999999920e+000	3.982412e+000	9.287942e-003
5.849999999999920e+000	3.992133e+000	9.289334e-003
5.859999999999920e+000	4.001855e+000	9.290726e-003
5.869999999999919e+000	4.011577e+000	9.292118e-003
5.879999999999919e+000	4.021298e+000	9.293510e-003
5.889999999999919e+000	4.031020e+000	9.294902e-003
5.899999999999919e+000	4.040741e+000	9.296294e-003
5.909999999999918e+000	4.050463e+000	9.297686e-003
5.919999999999918e+000	4.060184e+000	9.299078e-003
5.929999999999918e+000	4.069906e+000	9.300470e-003
5.939999999999918e+000	4.079628e+000	9.301862e-003
5.949999999999918e+000	4.089349e+000	9.303254e-003
5.959999999999917e+000	4.099071e+000	9.304646e-003
5.969999999999917e+000	4.108792e+000	9.306038e-003
5.979999999999917e+000	4.118514e+000	9.307430e-003
5.989999999999917e+000	4.128236e+000	9.308822e-003
5.999999999999917e+000	4.137957e+000	9.310214e-003
6.009999999999916e+000	4.147679e+000	9.311606e-003
6.019999999999916e+000	4.157401e+000	9.312999e-003
6.029999999999916e+000	4.167122e+000	9.314390e-003
6.039999999999916e+000	4.176844e+000	9.315782e-003
6.049999999999915e+000	4.186565e+000	9.317175e-003
6.059999999999915e+000	4.196287e+000	9.318566e-003
6.069999999999915e+000	4.206008e+000	9.319958e-003
6.079999999999915e+000	4.215730e+000	9.321351e-003
6.089999999999915e+000	4.225451e+000	9.322742e-003
6.099999999999914e+000	4.235173e+000	9.324134e-003
6.109999999999914e+000	4.244895e+000	9.325527e-003
6.119999999999914e+000	4.254616e+000	9.326918e-003
6.129999999999914e+000	4.264338e+000	9.328310e-003
6.139999999999914e+000	4.274060e+000	9.329703e-003
6.149999999999913e+000	4.283781e+000	9.331094e-003
6.159999999999913e+000	4.293503e+000	9.332486e-003
6.169999999999913e+000	4.303225e+000	9.333879e-003
6.179999999999913e+000	4.312946e+000	9.335270e-003
6.189999999999913e+000	4.322668e+000	9.336662e-003
6.199999999999912e+000	4.332389e+000	9.338054e-003
6.209999999999912e+000	4.342111e+000	9.339446e-003
6.219999999999912e+000	4.351832e+000	9.340839e-003
6.229999999999912e+000	4.361554e+000	9.342230e-003
6.239999999999911e+000	4.371275e+000	9.343622e-003
6.249999999999911e+000	4.380997e+000	9.345015e-003
6.259999999999911e+000	4.390719e+000	9.346406e-003
6.269999999999911e+000	4.400440e+000	9.347798e-003
6.279999999999911e+000	4.410162e+000	9.349191e-003
6.289999999999910e+000	4.419884e+000	9.350582e-003
6.299999999999910e+000	4.429605e+000	9.351974e-003
6.309999999999910e+000	4.439327e+000	9.353367e-003
6.319999999999910e+000	4.449049e+000	9.354758e-003
6.329999999999910e+000	4.458770e+000	9.356150e-003
6.339999999999909e+000	4.468492e+000	9.357543e-003
6.349999999999909e+000	4.478213e+000	9.358934e-003
6.359999999999909e+000	4.487935e+000	9.360326e-003
6.369999999999909e+000	4.497656e+000	9.361719e-003
6.379999999999908e+000	4.507378e+000	9.363110e-003
6.389999999999908e+000	4.517099e+000	9.364503e-003
6.399999999999908e+000	4.526821e+000	9.365895e-003
6.409999999999908e+000	4.536543e+000	9.367286e-003
6.419999999999908e+000	4.546264e+000	9.368679e-003
6.429999999999907e+000	4.555986e+000	9.370070e-003
6.439999999999907e+000	4.565708e+000	9.371462e-003
6.449999999999907e+000	4.575429e+000	9.372855e-003
6.459999999999907e+000	4.585151e+000	9.374246e-003
6.469999999999907e+000	4.594872e+000	9.375638e-003
6.479999999999906e+000	4.604594e+000	9.377031e-003
6.489999999999906e+000	4.614316e+000	9.378422e-003
6.499999999999906e+000	4.624037e+000	9.379814e-003
6.509999999999906e+000	4.633759e+000	9.381207e-003
6.519999999999905e+000	4.643480e+000	9.382598e-003
6.529999999999905e+000	4.653202e+000	9.383990e-003
6.539999999999905e+000	4.662923e+000	9.385382e-003
6.549999999999905e+000	4.672645e+000	9.386774e-003
6.559999999999905e+000	4.682367e+000	9.388166e-003
6.569999999999904e+000	4.692088e+000	9.389558e-003
6.579999999999904e+000	4.701810e+000	9.390950e-003
6.589999999999904e+000	4.711532e+000	9.392343e-003
6.599999999999904e+000	4.721253e+000	9.393734e-003
6.609999999999904e+000	4.730975e+000	9.395126e-003
6.619999999999903e+000	4.740696e+000	9.396519e-003
6.629999999999903e+000	4.750418e+000	9.397910e-003
6.639999999999903e+000	4.760139e+000	9.399302e-003
6.649999999999903e+000	4.769861e+000	9.400694e-003
6.659999999999902e+000	4.779583e+000	9.402086e-003
6.669999999999902e+000	4.789304e+000	9.403478e-003
6.679999999999902e+000	4.799026e+000	9.404870e-003
6.689999999999902e+000	4.808748e+000	9.406262e-003
6.699999999999902e+000	4.818469e+000	9.407654e-003
6.709999999999901e+000	4.828191e+000	9.409046e-003
6.719999999999901e+000	4.837913e+000	9.410438e-003
6.729999999999901e+000	4.847634e+000	9.411830e-003
6.739999999999901e+000	4.857356e+000	9.413222e-003
6.749999999999901e+000	4.867077e+000	9.414614e-003
6.759999999999900e+000	4.876799e+000	9.416006e-003
6.769999999999900e+000	4.886520e+000	9.417398e-003
6.779999999999900e+000	4.896242e+000	9.418790e-003
6.789999999999900e+000	4.905963e+000	9.420182e-003
6.799999999999900e+000	4.915685e+000	9.421574e-003
6.809999999999899e+000	4.925407e+000	9.422966e-003
6.819999999999899e+000	4.935128e+000	9.424358e-003
6.829999999999899e+000	4.944850e+000	9.425750e-003
6.839999999999899e+000	4.954572e+000	9.427141e-003
6.849999999999898e+000	4.964293e+000	9.428534e-003
6.859999999999898e+000	4.974015e+000	9.429926e-003
6.869999999999898e+000	4.983737e+000	9.431317e-003
6.879999999999898e+000	4.993458e+000	9.432710e-003
6.889999999999898e+000	5.003180e+000	9.434101e-003
6.899999999999897e+000	5.012901e+000	9.435493e-003
6.909999999999897e+000	5.022623e+000	9.436886e-003
6.919999999999897e+000	5.032344e+000	9.438277e-003
6.929999999999897e+000	5.042066e+000	9.439670e-003
6.939999999999897e+000	5.051788e+000	9.441062e-003
6.949999999999896e+000	5.061509e+000	9.442453e-003
6.959999999999896e+000	5.071231e+000	9.443846e-003
6.969999999999896e+000	5.080953e+000	9.445237e-003
6.979999999999896e+000	5.090674e+000	9.446629e-003
6.989999999999895e+000	5.100396e+000	9.448022e-003
6.999999999999895e+000	5.110117e+000	9.449413e-003
7.009999999999895e+000	5.119839e+000	9.450805e-003
7.019999999999895e+000	5.129560e+000	9.452197e-003
7.029999999999895e+000	5.139282e+000	9.453589e-003
7.039999999999894e+000	5.149004e+000	9.454981e-003
7.049999999999894e+000	5.158725e+000	9.456373e-003
7.059999999999894e+000	5.168447e+000	9.457765e-003
7.069999999999894e+000	5.178169e+000	9.459157e-003
7.079999999999894e+000	5.187890e+000	9.460549e-003
7.089999999999893e+000	5.197612e+000	9.461941e-003
7.099999999999893e+000	5.207334e+000	9.463333e-003
7.109999999999893e+000	5.217055e+000	9.464725e-003
7.119999999999893e+000	5.226777e+000	9.466117e-003
7.129999999999892e+000	5.236498e+000	9.467509e-003
7.139999999999892e+000	5.246220e+000	9.468901e-003
7.149999999999892e+000	5.255941e+000	9.470292e-003
7.159999999999892e+000	5.265663e+000	9.471685e-003
7.169999999999892e+000	5.275385e+000	9.473077e-003
7.179999999999891e+000	5.285106e+000	9.474468e-003
7.189999999999891e+000	5.294828e+000	9.475861e-003
7.199999999999891e+000	5.304550e+000	9.477252e-003
7.209999999999891e+000	5.314271e+000	9.478644e-003
7.219999999999891e+000	5.323993e+000	9.480037e-003
7.229999999999890e+000	5.333714e+000	9.481428e-003
7.239999999999890e+000	5.343436e+000	9.482821e-003
7.249999999999890e+000	5.353158e+000	9.484212e-003
7.259999999999890e+000	5.362879e+000	9.485604e-003
7.269999999999889e+000	5.372601e+000	9.486997e-003
7.279999999999889e+000	5.382322e+000	9.488388e-003
7.289999999999889e+000	5.392044e+000	9.489780e-003
7.299999999999889e+000	5.401765e+000	9.491172e-003
7.309999999999889e+000	5.411487e+000	9.492564e-003
7.319999999999888e+000	5.421209e+000	9.493956e-003
7.329999999999888e+000	5.430931e+000	9.495348e-003
7.339999999999888e+000	5.440652e+000	9.496740e-003
7.349999999999888e+000	5.450374e+000	9.498131e-003
7.359999999999888e+000	5.460095e+000	9.499524e-003
7.369999999999887e+000	5.469817e+000	9.500916e-003
7.379999999999887e+000	5.479538e+000	9.502308e-003
7.389999999999887e+000	5.489260e+000	9.503700e-003
7.399999999999887e+000	5.498981e+000	9.505091e-003
7.409999999999887e+000	5.508703e+000	9.506484e-003
7.419999999999886e+000	5.518425e+000	9.507876e-003
7.429999999999886e+000	5.528147e+000	9.509267e-003
7.439999999999886e+000	5.537868e+000	9.510660e-003
7.449999999999886e+000	5.547590e+000	9.512051e-003
7.459999999999885e+000	5.557312e+000	9.513443e-003
7.469999999999885e+000	5.567033e+000	9.514835e-003
7.479999999999885e+000	5.576755e+000	9.516227e-003
7.489999999999885e+000	5.586476e+000	9.517619e-003
7.499999999999885e+000	5.596198e+000	9.519011e-003
7.509999999999884e+000	5.605919e+000	9.520403e-003
7.519999999999884e+000	5.615641e+000	9.521795e-003
7.529999999999884e+000	5.625362e+000	9.523187e-003
7.539999999999884e+000	5.635084e+000	9.524579e-003
7.549999999999884e+000	5.644806e+000	9.525971e-003
7.559999999999883e+000	5.654528e+000	9.527363e-003
7.569999999999883e+000	5.664249e+000	9.528754e-003
7.579999999999883e+000	5.673971e+000	9.530147e-003
7.589999999999883e+000	5.683692e+000	9.531539e-003
7.599999999999882e+000	5.693414e+000	9.532930e-003
7.609999999999882e+000	5.703135e+000	9.534323e-003
7.619999999999882e+000	5.712857e+000	9.535714e-003
7.629999999999882e+000	5.722579e+000	9.537106e-003
7.639999999999882e+000	5.732300e+000	9.538498e-003
7.649999999999881e+000	5.742022e+000	9.539890e-003
7.659999999999881e+000	5.751744e+000	9.541282e-003
7.669999999999881e+000	5.761465e+000	9.542674e-003
7.679999999999881e+000	5.771187e+000	9.544066e-003
7.689999999999881e+000	5.780909e+000	9.545458e-003
7.699999999999880e+000	5.790630e+000	9.546850e-003
7.709999999999880e+000	5.800352e+000	9.548241e-003
7.719999999999880e+000	5.810073e+000	9.549634e-003
7.729999999999880e+000	5.819795e+000	9.551026e-003
7.739999999999879e+000	5.829516e+000	9.552417e-003
7.749999999999879e+000	5.839238e+000	9.553810e-003
7.759999999999879e+000	5.848960e+000	9.555201e-003
7.769999999999879e+000	5.858681e+000	9.556593e-003
7.779999999999879e+000	5.868403e+000	9.557985e-003
7.789999999999878e+000	5.878125e+000	9.559377e-003
7.799999999999878e+000	5.887846e+000	9.560769e-003
7.809999999999878e+000	5.897568e+000	9.562161e-003
7.819999999999878e+000	5.907290e+000	9.563553e-003
7.829999999999878e+000	5.917011e+000	9.564945e-003
7.839999999999877e+000	5.926733e+000	9.566337e-003
7.849999999999877e+000	5.936454e+000	9.567728e-003
7.859999999999877e+000	5.946176e+000	9.569121e-003
7.869999999999877e+000	5.955897e+000	9.570513e-003
7.879999999999876e+000	5.965619e+000	9.571904e-003
7.889999999999876e+000	5.975341e+000	9.573297e-003
7.899999999999876e+000	5.985062e+000	9.574688e-003
7.909999999999876e+000	5.994784e+000	9.576080e-003
7.919999999999876e+000	6.004506e+000	9.577472e-003
7.929999999999875e+000	6.014227e+000	9.578864e-003
7.939999999999875e+000	6.023949e+000	9.580256e-003
7.949999999999875e+000	6.033670e+000	9.581648e-003
7.959999999999875e+000	6.043392e+000	9.583040e-003
7.969999999999875e+000	6.053113e+000	9.584432e-003
7.979999999999874e+000	6.062835e+000	9.585824e-003
7.989999999999874e+000	6.072557e+000	9.587215e-003
7.999999999999874e+000	6.082279e+000	9.588608e-003
8.009999999999874e+000	6.092000e+000	9.589999e-003
8.019999999999874e+000	6.101722e+000	9.591391e-003
8.029999999999873e+000	6.111444e+000	9.592784e-003
8.039999999999873e+000	6.121165e+000	9.594175e-003
8.049999999999873e+000	6.130887e+000	9.595567e-003
8.059999999999873e+000	6.140608e+000	9.596959e-003
8.069999999999872e+000	6.150330e+000	9.598351e-003
8.079999999999872e+000	6.160051e+000	9.599742e-003
8.089999999999872e+000	6.169773e+000	9.601135e-003
8.099999999999872e+000	6.179495e+000	9.602526e-003
8.109999999999872e+000	6.189216e+000	9.603919e-003
8.119999999999871e+000	6.198938e+000	9.605311e-003
8.129999999999871e+000	6.208660e+000	9.606702e-003
8.139999999999871e+000	6.218381e+000	9.608095e-003
8.149999999999871e+000	6.228103e+000	9.609486e-003
8.159999999999871e+000	6.237824e+000	9.610878e-003
8.169999999999870e+000	6.247546e+000	9.612270e-003
8.179999999999870e+000	6.257267e+000	9.613662e-003
8.189999999999870e+000	6.266989e+000	9.615053e-003
8.199999999999870e+000	6.276711e+000	9.616446e-003
8.209999999999869e+000	6.286432e+000	9.617838e-003
8.219999999999869e+000	6.296154e+000	9.619229e-003
8.229999999999869e+000	6.305876e+000	9.620622e-003
8.239999999999869e+000	6.315598e+000	9.622013e-003
8.249999999999869e+000	6.325319e+000	9.623406e-003
8.259999999999868e+000	6.335041e+000	9.624797e-003
8.269999999999868e+000	6.344762e+000	9.626189e-003
8.279999999999868e+000	6.354484e+000	9.627581e-003
8.289999999999868e+000	6.364205e+000	9.628973e-003
8.299999999999868e+000	6.373927e+000	9.630364e-003
8.309999999999867e+000	6.383649e+000	9.631757e-003
8.319999999999867e+000	6.393370e+000	9.633149e-003
8.329999999999867e+000	6.403092e+000	9.634540e-003
8.339999999999867e+000	6.412814e+000	9.635933e-003
8.349999999999866e+000	6.422535e+000	9.637324e-003
8.359999999999866e+000	6.432257e+000	9.638716e-003
8.369999999999866e+000	6.441978e+000	9.640108e-003
8.379999999999866e+000	6.451700e+000	9.641500e-003
8.389999999999866e+000	6.461421e+000	9.642892e-003
8.399999999999865e+000	6.471143e+000	9.644284e-003
8.409999999999865e+000	6.480865e+000	9.645675e-003
8.419999999999865e+000	6.490586e+000	9.647068e-003
8.429999999999865e+000	6.500308e+000	9.648459e-003
8.439999999999865e+000	6.510030e+000	9.649851e-003
8.449999999999864e+000	6.519752e+000	9.651244e-003
8.459999999999864e+000	6.529473e+000	9.652635e-003
8.469999999999864e+000	6.539195e+000	9.654027e-003
8.479999999999864e+000	6.548916e+000	9.655419e-003
8.489999999999863e+000	6.558638e+000	9.656811e-003
8.499999999999863e+000	6.568359e+000	9.658203e-003
8.509999999999863e+000	6.578081e+000	9.659595e-003
8.519999999999863e+000	6.587803e+000	9.660986e-003
8.529999999999863e+000	6.597524e+000	9.662379e-003
8.539999999999862e+000	6.607246e+000	9.663770e-003
8.549999999999862e+000	6.616968e+000	9.665162e-003
8.559999999999862e+000	6.626689e+000	9.666554e-003
8.569999999999862e+000	6.636411e+000	9.667946e-003
8.579999999999862e+000	6.646132e+000	9.669337e-003
8.589999999999861e+000	6.655854e+000	9.670730e-003
8.599999999999861e+000	6.665576e+000	9.672122e-003
8.609999999999861e+000	6.675297e+000	9.673513e-003
8.619999999999861e+000	6.685019e+000	9.674906e-003
8.629999999999860e+000	6.694741e+000	9.676297e-003
8.639999999999860e+000	6.704462e+000	9.677690e-003
8.649999999999860e+000	6.714184e+000	9.679081e-003
8.659999999999860e+000	6.723906e+000	9.680473e-003
8.669999999999860e+000	6.733627e+000	9.681865e-003
8.679999999999859e+000	6.743349e+000	9.683257e-003
8.689999999999859e+000	6.753070e+000	9.684648e-003
8.699999999999859e+000	6.762792e+000	9.686041e-003
8.709999999999859e+000	6.772513e+000	9.687432e-003
8.719999999999859e+000	6.782235e+000	9.688824e-003
8.729999999999858e+000	6.791957e+000	9.690216e-003
8.739999999999858e+000	6.801678e+000	9.691608e-003
8.749999999999858e+000	6.811400e+000	9.693000e-003
8.759999999999858e+000	6.821122e+000	9.694392e-003
8.769999999999858e+000	6.830843e+000	9.695783e-003
8.779999999999857e+000	6.840565e+000	9.697176e-003
8.789999999999857e+000	6.850286e+000	9.698567e-003
8.799999999999857e+000	6.860008e+000	9.699959e-003
8.809999999999857e+000	6.869730e+000	9.701351e-003
8.819999999999856e+000	6.879451e+000	9.702743e-003
8.829999999999856e+000	6.889173e+000	9.704135e-003
8.839999999999856e+000	6.898895e+000	9.705527e-003
8.849999999999856e+000	6.908616e+000	9.706919e-003
8.859999999999856e+000	6.918338e+000	9.708310e-003
8.869999999999855e+000	6.928060e+000	9.709703e-003
8.879999999999855e+000	6.937781e+000	9.711094e-003
8.889999999999855e+000	6.947503e+000	9.712487e-003
8.899999999999855e+000	6.957224e+000	9.713878e-003
8.909999999999855e+000	6.966946e+000	9.715270e-003
8.919999999999854e+000	6.976668e+000	9.716662e-003
8.929999999999854e+000	6.986389e+000	9.718054e-003
8.939999999999854e+000	6.996111e+000	9.719445e-003
8.949999999999854e+000	7.005833e+000	9.720838e-003
8.959999999999853e+000	7.015554e+000	9.722229e-003
8.969999999999853e+000	7.025276e+000	9.723621e-003
8.979999999999853e+000	7.034997e+000	9.725013e-003
8.989999999999853e+000	7.044719e+000	9.726405e-003
8.999999999999853e+000	7.054440e+000	9.727797e-003
9.009999999999852e+000	7.064162e+000	9.729189e-003
9.019999999999852e+000	7.073884e+000	9.730580e-003
9.029999999999852e+000	7.083606e+000	9.731973e-003
9.039999999999852e+000	7.093327e+000	9.733364e-003
9.049999999999852e+000	7.103049e+000	9.734756e-003
9.059999999999851e+000	7.112771e+000	9.736148e-003
9.069999999999851e+000	7.122492e+000	9.737540e-003
9.079999999999851e+000	7.132214e+000	9.738931e-003
9.089999999999851e+000	7.141935e+000	9.740324e-003
9.099999999999850e+000	7.151657e+000	9.741715e-003
9.109999999999850e+000	7.161378e+000	9.743107e-003
9.119999999999850e+000	7.171100e+000	9.744499e-003
9.129999999999850e+000	7.180822e+000	9.745891e-003
9.139999999999850e+000	7.190544e+000	9.747283e-003
9.149999999999849e+000	7.200265e+000	9.748675e-003
9.159999999999849e+000	7.209987e+000	9.750066e-003
9.169999999999849e+000	7.219708e+000	9.751459e-003
9.179999999999849e+000	7.229430e+000	9.752850e-003
9.189999999999849e+000	7.239151e+000	9.754242e-003
9.199999999999848e+000	7.248873e+000	9.755634e-003
9.209999999999848e+000	7.258595e+000	9.757026e-003
9.219999999999848e+000	7.268316e+000	9.758417e-003
9.229999999999848e+000	7.278038e+000	9.759810e-003
9.239999999999847e+000	7.287760e+000	9.761201e-003
9.249999999999847e+000	7.297482e+000	9.762594e-003
9.259999999999847e+000	7.307203e+000	9.763985e-003
9.269999999999847e+000	7.316925e+000	9.765377e-003
9.279999999999847e+000	7.326646e+000	9.766769e-003
9.289999999999846e+000	7.336368e+000	9.768161e-003
9.299999999999846e+000	7.346089e+000	9.769552e-003
9.309999999999846e+000	7.355811e+000	9.770945e-003
9.319999999999846e+000	7.365533e+000	9.772336e-003
9.329999999999846e+000	7.375254e+000	9.773728e-003
9.339999999999845e+000	7.384976e+000	9.775120e-003
9.349999999999845e+000	7.394698e+000	9.776512e-003
9.359999999999845e+000	7.404419e+000	9.777904e-003
9.369999999999845e+000	7.414141e+000	9.779296e-003
9.379999999999845e+000	7.423862e+000	9.780687e-003
9.389999999999844e+000	7.433584e+000	9.782080e-003
9.399999999999844e+000	7.443306e+000	9.783471e-003
9.409999999999844e+000	7.453027e+000	9.784862e-003
9.419999999999844e+000	7.462749e+000	9.786255e-003
9.429999999999843e+000	7.472471e+000	9.787646e-003
9.439999999999843e+000	7.482193e+000	9.789038e-003
9.449999999999843e+000	7.491914e+000	9.790430e-003
9.459999999999843e+000	7.501636e+000	9.791822e-003
9.469999999999843e+000	7.511357e+000	9.793214e-003
9.479999999999842e+000	7.521079e+000	9.794606e-003
9.489999999999842e+000	7.530800e+000	9.795997e-003
9.499999999999842e+000	7.540522e+000	9.797390e-003
9.509999999999842e+000	7.550244e+000	9.798781e-003
9.519999999999842e+000	7.559966e+000	9.800173e-003
9.529999999999841e+000	7.569687e+000	9.801565e-003
9.539999999999841e+000	7.579409e+000	9.802957e-003
9.549999999999841e+000	7.589130e+000	9.804348e-003
9.559999999999841e+000	7.598852e+000	9.805741e-003
9.569999999999840e+000	7.608573e+000	9.807132e-003
9.579999999999840e+000	7.618295e+000	9.808525e-003
9.589999999999840e+000	7.628017e+000	9.809916e-003
9.599999999999840e+000	7.637738e+000	9.811308e-003
9.609999999999840e+000	7.647460e+000	9.812700e-003
9.619999999999839e+000	7.657182e+000	9.814092e-003
9.629999999999839e+000	7.666903e+000	9.815483e-003
9.639999999999839e+000	7.676625e+000	9.816875e-003
9.649999999999839e+000	7.686347e+000	9.818267e-003
9.659999999999839e+000	7.696068e+000	9.819658e-003
9.669999999999838e+000	7.705790e+000	9.821051e-003
9.679999999999838e+000	7.715511e+000	9.822442e-003
9.689999999999838e+000	7.725233e+000	9.823835e-003
9.699999999999838e+000	7.734955e+000	9.825226e-003
9.709999999999837e+000	7.744677e+000	9.826618e-003
9.719999999999837e+000	7.754398e+000	9.828010e-003
9.729999999999837e+000	7.764120e+000	9.829402e-003
9.739999999999837e+000	7.773841e+000	9.830793e-003
9.749999999999837e+000	7.783563e+000	9.832186e-003
9.759999999999836e+000	7.793284e+000	9.833577e-003
9.769999999999836e+000	7.803006e+000	9.834969e-003
9.779999999999836e+000	7.812728e+000	9.836361e-003
9.789999999999836e+000	7.822450e+000	9.837752e-003
9.799999999999836e+000	7.832171e+000	9.839145e-003
9.809999999999835e+000	7.841893e+000	9.840536e-003
9.819999999999835e+000	7.851614e+000	9.841928e-003
9.829999999999835e+000	7.861336e+000	9.843320e-003
9.839999999999835e+000	7.871058e+000	9.844712e-003
9.849999999999834e+000	7.880779e+000	9.846103e-003
9.859999999999834e+000	7.890501e+000	9.847496e-003
9.869999999999834e+000	7.900223e+000	9.848887e-003
9.879999999999834e+000	7.909944e+000	9.850279e-003
9.889999999999834e+000	7.919666e+000	9.851671e-003
9.899999999999833e+000	7.929388e+000	9.853063e-003
9.909999999999833e+000	7.939109e+000	9.854455e-003
9.919999999999833e+000	7.948831e+000	9.855846e-003
9.929999999999833e+000	7.958552e+000	9.857238e-003
9.939999999999833e+000	7.968274e+000	9.858630e-003
9.949999999999832e+000	7.977995e+000	9.860022e-003
9.959999999999832e+000	7.987717e+000	9.861413e-003
9.969999999999832e+000	7.997439e+000	9.862806e-003
9.979999999999832e+000	8.007160e+000	9.864197e-003
9.989999999999832e+000	8.016882e+000	9.865589e-003
1.000000000000000e+001	8.026604e+000	9.866981e-003
Step Information: Vinput=5  (Run: 6/6)
0.000000000000000e+000	4.382705e-003	-2.191353e-005
1.000000000000000e-002	7.431924e-003	1.284038e-005
2.000000000000000e-002	1.027068e-002	4.864659e-005
3.000000000000000e-002	1.292220e-002	8.538899e-005
4.000000000000000e-002	1.540792e-002	1.229604e-004
5.000000000000000e-002	1.774587e-002	1.612707e-004
6.000000000000001e-002	1.995166e-002	2.002417e-004
